2026-03-30 11:40:17,273 - INFO - Загрузка модели YOLOv8n...
2026-03-30 11:40:17,371 - INFO - Модель загружена
2026-03-30 11:40:31,237 - INFO - Выбрано столиков: 1
2026-03-30 11:41:09,493 - INFO - [00:00:49] Стол 1: Активность=Нет, Ячеек активных=1/9, Motion=10447, YOLO=0, Состояние=ЗАНЯТ
2026-03-30 11:41:09,493 - INFO - [49.50s] ⏱ Стол #1: без движения 3.0/20.0s
2026-03-30 11:41:10,598 - INFO - [00:00:51] Стол 1: Активность=Да, Ячеек активных=2/9, Motion=34910, YOLO=0, Состояние=ЗАНЯТ
2026-03-30 11:41:11,719 - INFO - [00:00:52] Стол 1: Активность=Да, Ячеек активных=3/9, Motion=42020, YOLO=0, Состояние=ЗАНЯТ
2026-03-30 11:41:12,868 - INFO - [00:00:54] Стол 1: Активность=Да, Ячеек активных=2/9, Motion=31241, YOLO=0, Состояние=ЗАНЯТ
2026-03-30 11:41:13,945 - INFO - [00:00:55] Стол 1: Активность=Да, Ячеек активных=3/9, Motion=31752, YOLO=0, Состояние=ЗАНЯТ
2026-03-30 11:41:15,050 - INFO - [00:00:57] Стол 1: Активность=Да, Ячеек активных=2/9, Motion=24493, YOLO=1, Состояние=ЗАНЯТ
2026-03-30 11:41:16,190 - INFO - [00:00:58] Стол 1: Активность=Да, Ячеек активных=2/9, Motion=24980, YOLO=0, Состояние=ЗАНЯТ
2026-03-30 11:41:17,347 - INFO - [00:01:00] Стол 1: Активность=Да, Ячеек активных=3/9, Motion=65935, YOLO=1, Состояние=ЗАНЯТ
2026-03-30 11:41:18,426 - INFO - [00:01:01] Стол 1: Активность=Да, Ячеек активных=3/9, Motion=50827, YOLO=1, Состояние=ЗАНЯТ
2026-03-30 11:41:19,516 - INFO - [00:01:03] Стол 1: Активность=Да, Ячеек активных=3/9, Motion=36400, YOLO=1, Состояние=ЗАНЯТ
2026-03-30 11:41:20,612 - INFO - [00:01:04] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=27544, YOLO=1, Состояние=ЗАНЯТ
2026-03-30 11:41:21,747 - INFO - [00:01:06] Стол 1: Активность=Да, Ячеек активных=3/9, Motion=41618, YOLO=1, Состояние=ЗАНЯТ
2026-03-30 11:41:22,814 - INFO - [00:01:07] Стол 1: Активность=Да, Ячеек активных=3/9, Motion=33729, YOLO=0, Состояние=ЗАНЯТ
2026-03-30 11:41:23,906 - INFO - [00:01:09] Стол 1: Активность=Да, Ячеек активных=3/9, Motion=27319, YOLO=1, Состояние=ЗАНЯТ
2026-03-30 11:41:25,047 - INFO - [00:01:10] Стол 1: Активность=Да, Ячеек активных=3/9, Motion=43804, YOLO=1, Состояние=ЗАНЯТ
2026-03-30 11:41:26,219 - INFO - [00:01:12] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=67241, YOLO=1, Состояние=ЗАНЯТ
2026-03-30 11:41:27,320 - INFO - [00:01:13] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=63381, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:41:28,425 - INFO - [00:01:15] Стол 1: Активность=Да, Ячеек активных=5/9, Motion=65340, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:41:29,532 - INFO - [00:01:16] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=45854, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:41:30,669 - INFO - [00:01:18] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=39837, YOLO=1, Состояние=ЗАНЯТ
2026-03-30 11:41:31,760 - INFO - [00:01:19] Стол 1: Активность=Да, Ячеек активных=2/9, Motion=24908, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:41:32,864 - INFO - [00:01:21] Стол 1: Активность=Да, Ячеек активных=2/9, Motion=22280, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:41:33,999 - INFO - [00:01:22] Стол 1: Активность=Да, Ячеек активных=2/9, Motion=21019, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:41:35,135 - INFO - [00:01:24] Стол 1: Активность=Да, Ячеек активных=2/9, Motion=16484, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:41:36,197 - INFO - [00:01:25] Стол 1: Активность=Да, Ячеек активных=1/9, Motion=16390, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:41:37,293 - INFO - [00:01:27] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=51998, YOLO=4, Состояние=ЗАНЯТ
2026-03-30 11:41:38,397 - INFO - [00:01:28] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=41501, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:41:39,563 - INFO - [00:01:30] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=54776, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:41:40,658 - INFO - [00:01:31] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=89711, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:41:41,771 - INFO - [00:01:33] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=60128, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:41:42,923 - INFO - [00:01:34] Стол 1: Активность=Да, Ячеек активных=5/9, Motion=63146, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:41:43,994 - INFO - [00:01:36] Стол 1: Активность=Да, Ячеек активных=5/9, Motion=51462, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:41:45,137 - INFO - [00:01:37] Стол 1: Активность=Да, Ячеек активных=3/9, Motion=46450, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:41:46,235 - INFO - [00:01:39] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=38761, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:41:47,383 - INFO - [00:01:40] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=33081, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:41:48,525 - INFO - [00:01:42] Стол 1: Активность=Да, Ячеек активных=3/9, Motion=33764, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:41:49,624 - INFO - [00:01:43] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=31298, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:41:50,754 - INFO - [00:01:45] Стол 1: Активность=Да, Ячеек активных=3/9, Motion=33014, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:41:51,908 - INFO - [00:01:46] Стол 1: Активность=Да, Ячеек активных=2/9, Motion=31437, YOLO=4, Состояние=ЗАНЯТ
2026-03-30 11:41:53,047 - INFO - [00:01:48] Стол 1: Активность=Да, Ячеек активных=2/9, Motion=23265, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:41:54,135 - INFO - [00:01:49] Стол 1: Активность=Да, Ячеек активных=2/9, Motion=24630, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:41:55,223 - INFO - [00:01:51] Стол 1: Активность=Да, Ячеек активных=1/9, Motion=21942, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:41:56,371 - INFO - [00:01:52] Стол 1: Активность=Да, Ячеек активных=3/9, Motion=29892, YOLO=1, Состояние=ЗАНЯТ
2026-03-30 11:41:57,520 - INFO - [00:01:54] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=63864, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:41:58,628 - INFO - [00:01:55] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=51422, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:41:59,751 - INFO - [00:01:57] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=34005, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:42:01,019 - INFO - [00:01:58] Стол 1: Активность=Да, Ячеек активных=3/9, Motion=22556, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:42:02,232 - INFO - [00:02:00] Стол 1: Активность=Да, Ячеек активных=1/9, Motion=13683, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:42:03,321 - INFO - [00:02:01] Стол 1: Активность=Да, Ячеек активных=0/9, Motion=11655, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:42:04,421 - INFO - [00:02:03] Стол 1: Активность=Да, Ячеек активных=0/9, Motion=13281, YOLO=1, Состояние=ЗАНЯТ
2026-03-30 11:42:05,552 - INFO - [00:02:04] Стол 1: Активность=Да, Ячеек активных=1/9, Motion=16764, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:42:06,682 - INFO - [00:02:06] Стол 1: Активность=Да, Ячеек активных=1/9, Motion=16451, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:42:07,788 - INFO - [00:02:07] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=32243, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:42:08,912 - INFO - [00:02:09] Стол 1: Активность=Да, Ячеек активных=2/9, Motion=26219, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:42:10,034 - INFO - [00:02:10] Стол 1: Активность=Да, Ячеек активных=2/9, Motion=25471, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:42:11,181 - INFO - [00:02:12] Стол 1: Активность=Да, Ячеек активных=2/9, Motion=25417, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:42:12,264 - INFO - [00:02:13] Стол 1: Активность=Да, Ячеек активных=3/9, Motion=50444, YOLO=4, Состояние=ЗАНЯТ
2026-03-30 11:42:13,399 - INFO - [00:02:15] Стол 1: Активность=Да, Ячеек активных=3/9, Motion=43314, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:42:14,579 - INFO - [00:02:16] Стол 1: Активность=Да, Ячеек активных=2/9, Motion=36128, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:42:15,756 - INFO - [00:02:18] Стол 1: Активность=Да, Ячеек активных=2/9, Motion=37244, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:42:16,955 - INFO - [00:02:19] Стол 1: Активность=Да, Ячеек активных=3/9, Motion=34466, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:42:18,065 - INFO - [00:02:21] Стол 1: Активность=Да, Ячеек активных=3/9, Motion=39864, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:42:19,217 - INFO - [00:02:22] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=57836, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:42:20,373 - INFO - [00:02:24] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=52431, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:42:21,450 - INFO - [00:02:25] Стол 1: Активность=Да, Ячеек активных=3/9, Motion=35210, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:42:22,553 - INFO - [00:02:27] Стол 1: Активность=Да, Ячеек активных=3/9, Motion=43963, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:42:23,682 - INFO - [00:02:28] Стол 1: Активность=Да, Ячеек активных=3/9, Motion=40935, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:42:24,822 - INFO - [00:02:30] Стол 1: Активность=Да, Ячеек активных=3/9, Motion=39911, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:42:25,898 - INFO - [00:02:31] Стол 1: Активность=Да, Ячеек активных=2/9, Motion=30867, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:42:26,984 - INFO - [00:02:33] Стол 1: Активность=Да, Ячеек активных=3/9, Motion=33362, YOLO=1, Состояние=ЗАНЯТ
2026-03-30 11:42:28,128 - INFO - [00:02:34] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=71794, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:42:29,208 - INFO - [00:02:36] Стол 1: Активность=Да, Ячеек активных=3/9, Motion=44726, YOLO=1, Состояние=ЗАНЯТ
2026-03-30 11:42:30,305 - INFO - [00:02:37] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=68507, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:42:31,402 - INFO - [00:02:39] Стол 1: Активность=Да, Ячеек активных=3/9, Motion=99697, YOLO=4, Состояние=ЗАНЯТ
2026-03-30 11:42:32,545 - INFO - [00:02:40] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=158519, YOLO=4, Состояние=ЗАНЯТ
2026-03-30 11:42:33,692 - INFO - [00:02:42] Стол 1: Активность=Да, Ячеек активных=5/9, Motion=140905, YOLO=4, Состояние=ЗАНЯТ
2026-03-30 11:42:34,779 - INFO - [00:02:43] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=122896, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:42:35,886 - INFO - [00:02:45] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=100616, YOLO=4, Состояние=ЗАНЯТ
